SalesOrderNumber,ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesAmount
SO71163,217,20231120,20231202,20231127,25167,34.99
SO71164,536,20231120,20231202,20231127,13071,29.99
SO71165,477,20231120,20231202,20231127,21503,4.99
SO71165,478,20231120,20231202,20231127,21503,9.99
SO71165,217,20231120,20231202,20231127,21503,34.99
SO71166,476,20231120,20231202,20231127,15974,69.99
SO71167,476,20231120,20231202,20231127,18843,69.99
SO71168,477,20231120,20231202,20231127,26456,4.99
SO71168,214,20231120,20231202,20231127,26456,34.99
SO71169,528,20231120,20231202,20231127,15479,4.99
SO71169,485,20231120,20231202,20231127,15479,21.98
SO71169,225,20231120,20231202,20231127,15479,8.99
SO71169,231,20231120,20231202,20231127,15479,49.99
SO71170,485,20231120,20231202,20231127,19026,21.98
SO71170,491,20231120,20231202,20231127,19026,53.99
SO71171,528,20231120,20231202,20231127,15298,4.99
SO71171,480,20231120,20231202,20231127,15298,2.29
SO71172,536,20231120,20231202,20231127,17874,29.99
SO71172,528,20231120,20231202,20231127,17874,4.99
SO71173,475,20231120,20231202,20231127,14934,69.99
SO71173,234,20231120,20231202,20231127,14934,49.99
SO71174,477,20231120,20231202,20231127,22662,4.99
SO71175,478,20231120,20231202,20231127,12403,9.99
SO71175,487,20231120,20231202,20231127,12403,54.99
SO71175,480,20231120,20231202,20231127,12403,2.29
SO71176,530,20231120,20231202,20231127,27933,4.99
SO71176,484,20231120,20231202,20231127,27933,7.95
SO71177,530,20231120,20231202,20231127,17757,4.99
SO71177,234,20231120,20231202,20231127,17757,49.99
SO71178,530,20231120,20231202,20231127,13500,4.99
SO71178,222,20231120,20231202,20231127,13500,34.99
SO71179,537,20231120,20231202,20231127,15162,35.00
SO71179,528,20231120,20231202,20231127,15162,4.99
SO71179,214,20231120,20231202,20231127,15162,34.99
SO71180,537,20231120,20231202,20231127,12434,35.00
SO71180,528,20231120,20231202,20231127,12434,4.99
SO71180,217,20231120,20231202,20231127,12434,34.99
SO71181,217,20231120,20231202,20231127,11569,34.99
SO71182,590,20231120,20231202,20231127,15323,769.49
SO71182,528,20231120,20231202,20231127,15323,4.99
SO71182,536,20231120,20231202,20231127,15323,29.99
SO71183,355,20231120,20231202,20231127,13384,2319.99
SO71183,485,20231120,20231202,20231127,13384,21.98
SO71183,231,20231120,20231202,20231127,13384,49.99
SO71184,588,20231120,20231202,20231127,15409,769.49
SO71184,478,20231120,20231202,20231127,15409,9.99
SO71184,477,20231120,20231202,20231127,15409,4.99
SO71185,355,20231120,20231202,20231127,17135,2319.99
SO71185,222,20231120,20231202,20231127,17135,34.99
SO71185,463,20231120,20231202,20231127,17135,24.49
SO71186,353,20231120,20231202,20231127,13161,2319.99
SO71186,485,20231120,20231202,20231127,13161,21.98
SO71187,570,20231120,20231202,20231127,27773,742.35
SO71187,214,20231120,20231202,20231127,27773,34.99
SO71188,572,20231120,20231202,20231127,27784,742.35
SO71188,481,20231120,20231202,20231127,27784,8.99
SO71189,576,20231120,20231202,20231127,29366,2384.07
SO71189,214,20231120,20231202,20231127,29366,34.99
SO71190,561,20231120,20231202,20231127,12301,2384.07
SO71190,214,20231120,20231202,20231127,12301,34.99
SO71191,575,20231120,20231202,20231127,12291,2384.07
SO71191,481,20231120,20231202,20231127,12291,8.99
SO71192,390,20231120,20231202,20231127,26160,1120.49
SO71192,217,20231120,20231202,20231127,26160,34.99
SO71193,386,20231120,20231202,20231127,26422,1120.49
SO71193,479,20231120,20231202,20231127,26422,8.99
SO71193,477,20231120,20231202,20231127,26422,4.99
SO71193,473,20231120,20231202,20231127,26422,63.50
SO71194,382,20231120,20231202,20231127,26754,1120.49
SO71194,217,20231120,20231202,20231127,26754,34.99
SO71195,376,20231120,20231202,20231127,21974,2443.35
SO71195,479,20231120,20231202,20231127,21974,8.99
SO71195,477,20231120,20231202,20231127,21974,4.99
SO71195,463,20231120,20231202,20231127,21974,24.49
SO71196,380,20231120,20231202,20231127,18335,2443.35
SO71196,479,20231120,20231202,20231127,18335,8.99
SO71196,477,20231120,20231202,20231127,18335,4.99
SO71197,582,20231120,20231202,20231127,21996,1700.99
SO71197,529,20231120,20231202,20231127,21996,3.99
SO71197,539,20231120,20231202,20231127,21996,24.99
SO71197,217,20231120,20231202,20231127,21996,34.99
SO71198,583,20231120,20231202,20231127,22031,1700.99
SO71198,479,20231120,20231202,20231127,22031,8.99
SO71198,477,20231120,20231202,20231127,22031,4.99
SO71199,382,20231120,20231202,20231127,26440,1120.49
SO71199,491,20231120,20231202,20231127,26440,53.99
SO71200,577,20231120,20231202,20231127,26252,1214.85
SO71200,541,20231120,20231202,20231127,26252,28.99
SO71200,530,20231120,20231202,20231127,26252,4.99
SO71200,480,20231120,20231202,20231127,26252,2.29
SO71201,577,20231120,20231202,20231127,26093,1214.85
SO71201,477,20231120,20231202,20231127,26093,4.99
SO71201,479,20231120,20231202,20231127,26093,8.99
SO71201,488,20231120,20231202,20231127,26093,53.99
SO71202,574,20231120,20231202,20231127,27572,2384.07
SO71202,217,20231120,20231202,20231127,27572,34.99
SO71203,561,20231120,20231202,20231127,27621,2384.07
SO71203,482,20231120,20231202,20231127,27621,8.99
SO71204,575,20231120,20231202,20231127,27646,2384.07
SO71204,222,20231120,20231202,20231127,27646,34.99
SO71205,573,20231120,20231202,20231127,28030,2384.07
SO71205,481,20231120,20231202,20231127,28030,8.99
SO71206,604,20231120,20231202,20231127,23836,539.99
SO71206,217,20231120,20231202,20231127,23836,34.99
SO71206,467,20231120,20231202,20231127,23836,24.49
SO71207,584,20231120,20231202,20231127,17656,539.99
SO71207,479,20231120,20231202,20231127,17656,8.99
SO71207,477,20231120,20231202,20231127,17656,4.99
SO71207,463,20231120,20231202,20231127,17656,24.49
SO71208,604,20231120,20231202,20231127,23838,539.99
SO71209,604,20231120,20231202,20231127,23508,539.99
SO71209,538,20231120,20231202,20231127,23508,21.49
SO71210,606,20231120,20231202,20231127,23480,539.99
SO71211,606,20231120,20231202,20231127,23499,539.99
SO71212,605,20231120,20231202,20231127,23855,539.99
SO71212,538,20231120,20231202,20231127,23855,21.49
SO71212,490,20231120,20231202,20231127,23855,53.99
SO71212,225,20231120,20231202,20231127,23855,8.99
SO71213,583,20231120,20231202,20231127,18679,1700.99
SO71214,605,20231120,20231202,20231127,12123,539.99
SO71214,538,20231120,20231202,20231127,12123,21.49
SO71214,529,20231120,20231202,20231127,12123,3.99
SO71214,214,20231120,20231202,20231127,12123,34.99
SO71214,225,20231120,20231202,20231127,12123,8.99
SO71214,237,20231120,20231202,20231127,12123,49.99
SO71215,604,20231120,20231202,20231127,28428,539.99
SO71215,471,20231120,20231202,20231127,28428,63.50
SO71216,605,20231120,20231202,20231127,25303,539.99
SO71216,214,20231120,20231202,20231127,25303,34.99
SO71217,561,20231120,20231202,20231127,13160,2384.07
SO71217,479,20231120,20231202,20231127,13160,8.99
SO71218,606,20231120,20231202,20231127,29314,539.99
SO71218,465,20231120,20231202,20231127,29314,24.49
SO71219,582,20231120,20231202,20231127,19188,1700.99
SO71219,539,20231120,20231202,20231127,19188,24.99
SO71219,529,20231120,20231202,20231127,19188,3.99
SO71219,480,20231120,20231202,20231127,19188,2.29
SO71220,217,20231121,20231203,20231128,11502,34.99
SO71220,482,20231121,20231203,20231128,11502,8.99
SO71221,536,20231121,20231203,20231128,16179,29.99
SO71221,528,20231121,20231203,20231128,16179,4.99
SO71221,480,20231121,20231203,20231128,16179,2.29
SO71222,485,20231121,20231203,20231128,17327,21.98
SO71222,478,20231121,20231203,20231128,17327,9.99
SO71222,477,20231121,20231203,20231128,17327,4.99
SO71222,489,20231121,20231203,20231128,17327,53.99
SO71223,529,20231121,20231203,20231128,18451,3.99
SO71223,538,20231121,20231203,20231128,18451,21.49
SO71223,237,20231121,20231203,20231128,18451,49.99
SO71224,530,20231121,20231203,20231128,14313,4.99
SO71224,222,20231121,20231203,20231128,14313,34.99
SO71225,528,20231121,20231203,20231128,25248,4.99
SO71225,214,20231121,20231203,20231128,25248,34.99
SO71226,225,20231121,20231203,20231128,15021,8.99
SO71227,590,20231121,20231203,20231128,14798,769.49
SO71227,231,20231121,20231203,20231128,14798,49.99
SO71228,589,20231121,20231203,20231128,14819,769.49
SO71228,484,20231121,20231203,20231128,14819,7.95
SO71229,353,20231121,20231203,20231128,12825,2319.99
SO71229,478,20231121,20231203,20231128,12825,9.99
SO71229,477,20231121,20231203,20231128,12825,4.99
SO71229,217,20231121,20231203,20231128,12825,34.99
SO71230,359,20231121,20231203,20231128,20548,2294.99
SO71230,478,20231121,20231203,20231128,20548,9.99
SO71230,222,20231121,20231203,20231128,20548,34.99
SO71230,225,20231121,20231203,20231128,20548,8.99
SO71231,357,20231121,20231203,20231128,17986,2319.99
SO71231,478,20231121,20231203,20231128,17986,9.99
SO71231,477,20231121,20231203,20231128,17986,4.99
SO71231,463,20231121,20231203,20231128,17986,24.49
SO71232,491,20231121,20231203,20231128,11713,53.99
SO71232,225,20231121,20231203,20231128,11713,8.99
SO71233,491,20231121,20231203,20231128,11505,53.99
SO71233,225,20231121,20231203,20231128,11505,8.99
SO71234,538,20231121,20231203,20231128,11176,21.49
SO71235,539,20231121,20231203,20231128,11203,24.99
SO71235,480,20231121,20231203,20231128,11203,2.29
SO71236,536,20231121,20231203,20231128,11875,29.99
SO71236,528,20231121,20231203,20231128,11875,4.99
SO71236,487,20231121,20231203,20231128,11875,54.99
SO71237,528,20231121,20231203,20231128,17619,4.99
SO71237,536,20231121,20231203,20231128,17619,29.99
SO71237,485,20231121,20231203,20231128,17619,21.98
SO71237,214,20231121,20231203,20231128,17619,34.99
SO71238,528,20231121,20231203,20231128,16117,4.99
SO71238,485,20231121,20231203,20231128,16117,21.98
SO71238,214,20231121,20231203,20231128,16117,34.99
SO71238,463,20231121,20231203,20231128,16117,24.49
SO71239,476,20231121,20231203,20231128,14552,69.99
SO71240,485,20231121,20231203,20231128,21464,21.98
SO71240,487,20231121,20231203,20231128,21464,54.99
SO71241,485,20231121,20231203,20231128,13465,21.98
SO71241,491,20231121,20231203,20231128,13465,53.99
SO71242,535,20231121,20231203,20231128,17817,24.99
SO71242,465,20231121,20231203,20231128,17817,24.49
SO71243,536,20231121,20231203,20231128,20056,29.99
SO71243,528,20231121,20231203,20231128,20056,4.99
SO71243,214,20231121,20231203,20231128,20056,34.99
SO71243,228,20231121,20231203,20231128,20056,49.99
SO71243,465,20231121,20231203,20231128,20056,24.49
SO71244,477,20231121,20231203,20231128,24566,4.99
SO71245,529,20231121,20231203,20231128,26901,3.99
SO71246,537,20231121,20231203,20231128,13096,35.00
SO71246,528,20231121,20231203,20231128,13096,4.99
SO71246,485,20231121,20231203,20231128,13096,21.98
SO71246,478,20231121,20231203,20231128,13096,9.99
SO71246,477,20231121,20231203,20231128,13096,4.99
SO71246,471,20231121,20231203,20231128,13096,63.50
SO71247,225,20231121,20231203,20231128,12536,8.99
SO71248,485,20231121,20231203,20231128,18317,21.98
SO71249,591,20231121,20231203,20231128,19995,564.99
SO71249,488,20231121,20231203,20231128,19995,53.99
SO71250,357,20231121,20231203,20231128,13398,2319.99
SO71250,480,20231121,20231203,20231128,13398,2.29
SO71251,359,20231121,20231203,20231128,19855,2294.99
SO71251,478,20231121,20231203,20231128,19855,9.99
SO71251,477,20231121,20231203,20231128,19855,4.99
SO71252,359,20231121,20231203,20231128,17524,2294.99
SO71252,485,20231121,20231203,20231128,17524,21.98
SO71253,363,20231121,20231203,20231128,18788,2294.99
SO71253,485,20231121,20231203,20231128,18788,21.98
SO71253,222,20231121,20231203,20231128,18788,34.99
SO71254,588,20231121,20231203,20231128,18954,769.49
SO71254,475,20231121,20231203,20231128,18954,69.99
SO71254,489,20231121,20231203,20231128,18954,53.99
SO71255,355,20231121,20231203,20231128,13401,2319.99
SO71255,537,20231121,20231203,20231128,13401,35.00
SO71256,363,20231121,20231203,20231128,17005,2294.99
SO71256,485,20231121,20231203,20231128,17005,21.98
SO71256,217,20231121,20231203,20231128,17005,34.99
SO71256,467,20231121,20231203,20231128,17005,24.49
SO71257,359,20231121,20231203,20231128,17264,2294.99
SO71257,485,20231121,20231203,20231128,17264,21.98
SO71257,482,20231121,20231203,20231128,17264,8.99
SO71258,562,20231121,20231203,20231128,25320,2384.07
SO71258,222,20231121,20231203,20231128,25320,34.99
SO71259,561,20231121,20231203,20231128,29367,2384.07
SO71259,214,20231121,20231203,20231128,29367,34.99
SO71260,575,20231121,20231203,20231128,18136,2384.07
SO71260,481,20231121,20231203,20231128,18136,8.99
SO71261,573,20231121,20231203,20231128,25319,2384.07
SO71261,530,20231121,20231203,20231128,25319,4.99
SO71261,541,20231121,20231203,20231128,25319,28.99
SO71261,480,20231121,20231203,20231128,25319,2.29
SO71262,576,20231121,20231203,20231128,12321,2384.07
SO71262,477,20231121,20231203,20231128,12321,4.99
SO71262,479,20231121,20231203,20231128,12321,8.99
SO71263,382,20231121,20231203,20231128,26761,1120.49
SO71263,214,20231121,20231203,20231128,26761,34.99
SO71264,378,20231121,20231203,20231128,21994,2443.35
SO71264,217,20231121,20231203,20231128,21994,34.99
SO71265,582,20231121,20231203,20231128,24468,1700.99
SO71266,599,20231121,20231203,20231128,16483,539.99
SO71267,359,20231121,20231203,20231128,15789,2294.99
SO71267,485,20231121,20231203,20231128,15789,21.98
SO71267,483,20231121,20231203,20231128,15789,120.00
SO71268,359,20231121,20231203,20231128,13107,2294.99
SO71268,485,20231121,20231203,20231128,13107,21.98
SO71268,214,20231121,20231203,20231128,13107,34.99
SO71269,569,20231121,20231203,20231128,11090,742.35
SO71269,225,20231121,20231203,20231128,11090,8.99
SO71270,570,20231121,20231203,20231128,11084,742.35
SO71270,479,20231121,20231203,20231128,11084,8.99
SO71270,477,20231121,20231203,20231128,11084,4.99
SO71271,564,20231121,20231203,20231128,28038,2384.07
SO71271,479,20231121,20231203,20231128,28038,8.99
SO71271,477,20231121,20231203,20231128,28038,4.99
SO71271,225,20231121,20231203,20231128,28038,8.99
SO71272,584,20231121,20231203,20231128,20091,539.99
SO71272,479,20231121,20231203,20231128,20091,8.99
SO71272,225,20231121,20231203,20231128,20091,8.99
SO71272,477,20231121,20231203,20231128,20091,4.99
SO71273,605,20231121,20231203,20231128,20076,539.99
SO71273,479,20231121,20231203,20231128,20076,8.99
SO71273,477,20231121,20231203,20231128,20076,4.99
SO71274,605,20231121,20231203,20231128,20078,539.99
SO71274,214,20231121,20231203,20231128,20078,34.99
SO71274,489,20231121,20231203,20231128,20078,53.99
SO71275,382,20231121,20231203,20231128,21746,1120.49
SO71275,491,20231121,20231203,20231128,21746,53.99
SO71276,386,20231121,20231203,20231128,21660,1120.49
SO71276,479,20231121,20231203,20231128,21660,8.99
SO71276,477,20231121,20231203,20231128,21660,4.99
SO71277,390,20231121,20231203,20231128,21596,1120.49
SO71277,217,20231121,20231203,20231128,21596,34.99
SO71278,562,20231121,20231203,20231128,13139,2384.07
SO71278,481,20231121,20231203,20231128,13139,8.99
SO71279,579,20231121,20231203,20231128,13110,1214.85
SO71280,583,20231121,20231203,20231128,19174,1700.99
SO71281,584,20231121,20231203,20231128,25709,539.99
SO71281,479,20231121,20231203,20231128,25709,8.99
SO71281,477,20231121,20231203,20231128,25709,4.99
SO71281,487,20231121,20231203,20231128,25709,54.99
SO71282,372,20231122,20231204,20231129,21955,2443.35
SO71282,477,20231122,20231204,20231129,21955,4.99
SO71282,479,20231122,20231204,20231129,21955,8.99
SO71283,378,20231122,20231204,20231129,21958,2443.35
SO71283,529,20231122,20231204,20231129,21958,3.99
SO71283,540,20231122,20231204,20231129,21958,32.60
SO71283,214,20231122,20231204,20231129,21958,34.99
SO71284,380,20231122,20231204,20231129,21968,2443.35
SO71284,217,20231122,20231204,20231129,21968,34.99
SO71284,488,20231122,20231204,20231129,21968,53.99
SO71284,225,20231122,20231204,20231129,21968,8.99
SO71285,600,20231122,20231204,20231129,16267,539.99
SO71285,489,20231122,20231204,20231129,16267,53.99
SO71286,536,20231122,20231204,20231129,16608,29.99
SO71287,537,20231122,20231204,20231129,21988,35.00
SO71288,477,20231122,20231204,20231129,20314,4.99
SO71288,487,20231122,20231204,20231129,20314,54.99
SO71288,484,20231122,20231204,20231129,20314,7.95
SO71289,478,20231122,20231204,20231129,25019,9.99
SO71289,225,20231122,20231204,20231129,25019,8.99
SO71289,477,20231122,20231204,20231129,25019,4.99
SO71290,540,20231122,20231204,20231129,18280,32.60
SO71290,234,20231122,20231204,20231129,18280,49.99
SO71290,482,20231122,20231204,20231129,18280,8.99
SO71291,374,20231122,20231204,20231129,16540,2443.35
SO71291,529,20231122,20231204,20231129,16540,3.99
SO71291,540,20231122,20231204,20231129,16540,32.60
SO71291,217,20231122,20231204,20231129,16540,34.99
SO71292,591,20231122,20231204,20231129,15664,564.99
SO71292,478,20231122,20231204,20231129,15664,9.99
SO71292,477,20231122,20231204,20231129,15664,4.99
SO71292,225,20231122,20231204,20231129,15664,8.99
SO71293,529,20231122,20231204,20231129,11223,3.99
SO71293,222,20231122,20231204,20231129,11223,34.99
SO71294,530,20231122,20231204,20231129,29029,4.99
SO71294,467,20231122,20231204,20231129,29029,24.49
SO71295,530,20231122,20231204,20231129,27626,4.99
SO71295,541,20231122,20231204,20231129,27626,28.99
SO71296,539,20231122,20231204,20231129,11253,24.99
